,Unnamed: 0,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour
10560,10560,winter,0,1,good,cold,11.365,Normal humidity,Strong wind,23.0,122.0,145.0,2012,12,6,10
10561,10561,winter,0,1,good,cold,12.88,Normal humidity,Strong wind,16.0,162.0,178.0,2012,12,6,11
10562,10562,winter,0,1,good,cold,15.91,Normal humidity,No wind,29.0,206.0,235.0,2012,12,6,12
10563,10563,winter,0,1,good,Normal temperature,16.665,Normal humidity,No wind,33.0,212.0,245.0,2012,12,6,13
10564,10564,winter,0,1,good,Normal temperature,15.91,Normal humidity,Strong wind,37.0,175.0,212.0,2012,12,6,14
10565,10565,winter,0,1,good,Normal temperature,17.425,Normal humidity,No wind,38.0,232.0,270.0,2012,12,6,15
10566,10566,winter,0,1,good,Normal temperature,17.425,Normal humidity,No wind,39.0,292.0,331.0,2012,12,6,16
10567,10567,winter,0,1,good,Normal temperature,15.91,Normal humidity,Strong wind,31.0,586.0,617.0,2012,12,6,17
10568,10568,winter,0,1,good,cold,13.635,Normal humidity,Strong wind,23.0,542.0,565.0,2012,12,6,18
10569,10569,winter,0,1,good,cold,12.88,Normal humidity,Strong wind,13.0,360.0,373.0,2012,12,6,19
10570,10570,winter,0,1,normal,cold,12.88,Normal humidity,Strong wind,5.0,222.0,227.0,2012,12,6,20
10571,10571,winter,0,1,normal,cold,12.12,Normal humidity,Strong wind,7.0,184.0,191.0,2012,12,6,21
10572,10572,winter,0,1,good,cold,12.12,Normal humidity,Strong wind,2.0,131.0,133.0,2012,12,6,22
10573,10573,winter,0,1,good,cold,12.12,Normal humidity,Strong wind,0.0,93.0,93.0,2012,12,6,23
10574,10574,winter,0,1,good,cold,12.88,Normal humidity,Strong wind,3.0,45.0,48.0,2012,12,7,0
10575,10575,winter,0,1,normal,cold,11.365,Normal humidity,Strong wind,2.0,26.0,28.0,2012,12,7,1
10576,10576,winter,0,1,normal,cold,13.635,Normal humidity,Strong wind,0.0,11.0,11.0,2012,12,7,2
10577,10577,winter,0,1,normal,cold,12.88,Moist,Strong wind,0.0,5.0,5.0,2012,12,7,3
10578,10578,winter,0,1,good,cold,13.635,Normal humidity,Strong wind,0.0,10.0,10.0,2012,12,7,4
10579,10579,winter,0,1,normal,cold,13.635,Moist,Strong wind,1.0,25.0,26.0,2012,12,7,5
10580,10580,winter,0,1,normal,cold,13.635,Normal humidity,Strong wind,0.0,84.0,84.0,2012,12,7,6
10581,10581,winter,0,1,bad,cold,13.635,Moist,Strong wind,3.0,212.0,215.0,2012,12,7,7
10582,10582,winter,0,1,normal,Normal temperature,14.395,Normal humidity,Strong wind,11.0,430.0,441.0,2012,12,7,8
10583,10583,winter,0,1,normal,Normal temperature,15.15,Moist,Strong wind,10.0,291.0,301.0,2012,12,7,9
10584,10584,winter,0,1,normal,Normal temperature,15.91,Normal humidity,Strong wind,16.0,150.0,166.0,2012,12,7,10
10585,10585,winter,0,1,normal,Normal temperature,15.91,Normal humidity,Strong wind,20.0,183.0,203.0,2012,12,7,11
10586,10586,winter,0,1,normal,Normal temperature,16.665,Normal humidity,Strong wind,36.0,204.0,240.0,2012,12,7,12
10587,10587,winter,0,1,normal,Normal temperature,17.425,Normal humidity,Strong wind,23.0,197.0,220.0,2012,12,7,13
10588,10588,winter,0,1,normal,Normal temperature,17.425,Normal humidity,Strong wind,40.0,175.0,215.0,2012,12,7,14
10589,10589,winter,0,1,normal,Normal temperature,17.425,Normal humidity,Strong wind,34.0,269.0,303.0,2012,12,7,15
10590,10590,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,39.0,336.0,375.0,2012,12,7,16
10591,10591,winter,0,1,normal,Normal temperature,19.695,Normal humidity,No wind,29.0,539.0,568.0,2012,12,7,17
10592,10592,winter,0,1,normal,Normal temperature,19.695,Normal humidity,Strong wind,25.0,473.0,498.0,2012,12,7,18
10593,10593,winter,0,1,normal,Normal temperature,19.695,Normal humidity,No wind,15.0,337.0,352.0,2012,12,7,19
10594,10594,winter,0,1,bad,Normal temperature,19.695,Normal humidity,Strong wind,12.0,229.0,241.0,2012,12,7,20
10595,10595,winter,0,1,normal,Normal temperature,18.18,Moist,Strong wind,9.0,162.0,171.0,2012,12,7,21
10596,10596,winter,0,1,normal,Normal temperature,18.18,Moist,Strong wind,15.0,150.0,165.0,2012,12,7,22
10597,10597,winter,0,1,normal,Normal temperature,18.18,Moist,Strong wind,6.0,116.0,122.0,2012,12,7,23
10598,10598,winter,0,0,normal,Normal temperature,18.18,Moist,Strong wind,5.0,98.0,103.0,2012,12,8,0
10599,10599,winter,0,0,normal,Normal temperature,17.425,Moist,Strong wind,16.0,84.0,100.0,2012,12,8,1
10600,10600,winter,0,0,normal,Normal temperature,17.425,Moist,Strong wind,3.0,67.0,70.0,2012,12,8,2
10601,10601,winter,0,0,normal,Normal temperature,18.18,Moist,Strong wind,6.0,23.0,29.0,2012,12,8,3
10602,10602,winter,0,0,normal,Normal temperature,18.94,Moist,No wind,3.0,9.0,12.0,2012,12,8,4
10603,10603,winter,0,0,normal,Normal temperature,18.18,Moist,Strong wind,2.0,4.0,6.0,2012,12,8,5
10604,10604,winter,0,0,normal,Normal temperature,18.18,Moist,Strong wind,1.0,19.0,20.0,2012,12,8,6
10605,10605,winter,0,0,normal,Normal temperature,18.18,Moist,Strong wind,3.0,36.0,39.0,2012,12,8,7
10606,10606,winter,0,0,normal,Normal temperature,19.695,Moist,Strong wind,5.0,106.0,111.0,2012,12,8,8
10607,10607,winter,0,0,normal,Normal temperature,19.695,Moist,No wind,17.0,153.0,170.0,2012,12,8,9
10608,10608,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,43.0,244.0,287.0,2012,12,8,10
10609,10609,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,63.0,341.0,404.0,2012,12,8,11
10610,10610,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,122.0,364.0,486.0,2012,12,8,12
10611,10611,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,148.0,399.0,547.0,2012,12,8,13
10612,10612,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,164.0,378.0,542.0,2012,12,8,14
10613,10613,winter,0,0,good,Normal temperature,21.21,Moist,Strong wind,167.0,374.0,541.0,2012,12,8,15
10614,10614,winter,0,0,good,Normal temperature,21.21,Moist,Strong wind,139.0,368.0,507.0,2012,12,8,16
10615,10615,winter,0,0,good,Normal temperature,19.695,Moist,Strong wind,77.0,268.0,345.0,2012,12,8,17
10616,10616,winter,0,0,good,Normal temperature,20.455,Moist,Strong wind,40.0,264.0,304.0,2012,12,8,18
10617,10617,winter,0,0,good,Normal temperature,20.455,Moist,No wind,34.0,212.0,246.0,2012,12,8,19
10618,10618,winter,0,0,normal,Normal temperature,18.94,Moist,No wind,20.0,162.0,182.0,2012,12,8,20
10619,10619,winter,0,0,normal,Normal temperature,18.94,Moist,No wind,34.0,175.0,209.0,2012,12,8,21
10620,10620,winter,0,0,normal,Normal temperature,19.695,Moist,Strong wind,23.0,137.0,160.0,2012,12,8,22
10621,10621,winter,0,0,normal,Normal temperature,20.455,Moist,No wind,18.0,144.0,162.0,2012,12,8,23
10622,10622,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,15.0,103.0,118.0,2012,12,9,0
10623,10623,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,17.0,85.0,102.0,2012,12,9,1
10624,10624,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,8.0,70.0,78.0,2012,12,9,2
10625,10625,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,14.0,34.0,48.0,2012,12,9,3
10626,10626,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,1.0,11.0,12.0,2012,12,9,4
10627,10627,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,0.0,8.0,8.0,2012,12,9,5
10628,10628,winter,0,0,bad,Normal temperature,20.455,Moist,Strong wind,0.0,6.0,6.0,2012,12,9,6
10629,10629,winter,0,0,bad,Normal temperature,20.455,Moist,Strong wind,1.0,22.0,23.0,2012,12,9,7
10630,10630,winter,0,0,bad,Normal temperature,20.455,Moist,Strong wind,1.0,68.0,69.0,2012,12,9,8
10631,10631,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,9.0,94.0,103.0,2012,12,9,9
10632,10632,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,39.0,180.0,219.0,2012,12,9,10
10633,10633,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,40.0,210.0,250.0,2012,12,9,11
10634,10634,winter,0,0,normal,Normal temperature,20.455,Moist,Strong wind,60.0,255.0,315.0,2012,12,9,12
10635,10635,winter,0,0,normal,Normal temperature,19.695,Moist,Strong wind,65.0,220.0,285.0,2012,12,9,13
10636,10636,winter,0,0,normal,Normal temperature,19.695,Moist,Strong wind,42.0,190.0,232.0,2012,12,9,14
10637,10637,winter,0,0,bad,Normal temperature,17.425,Moist,Strong wind,25.0,200.0,225.0,2012,12,9,15
10638,10638,winter,0,0,bad,Normal temperature,17.425,Moist,Strong wind,33.0,220.0,253.0,2012,12,9,16
10639,10639,winter,0,0,bad,Normal temperature,17.425,Moist,Strong wind,20.0,209.0,229.0,2012,12,9,17
10640,10640,winter,0,0,bad,Normal temperature,18.18,Moist,Strong wind,17.0,181.0,198.0,2012,12,9,18
10641,10641,winter,0,0,bad,Normal temperature,19.695,Moist,Strong wind,12.0,110.0,122.0,2012,12,9,19
10642,10642,winter,0,0,bad,Normal temperature,18.18,Moist,Strong wind,6.0,102.0,108.0,2012,12,9,20
10643,10643,winter,0,0,normal,Normal temperature,18.18,Moist,Strong wind,10.0,86.0,96.0,2012,12,9,21
10644,10644,winter,0,0,bad,Normal temperature,18.18,Moist,Strong wind,3.0,75.0,78.0,2012,12,9,22
10645,10645,winter,0,0,bad,Normal temperature,18.18,Moist,Strong wind,3.0,48.0,51.0,2012,12,9,23
10646,10646,winter,0,1,bad,Normal temperature,18.18,Moist,Strong wind,0.0,20.0,20.0,2012,12,10,0
10647,10647,winter,0,1,normal,Normal temperature,18.94,Moist,No wind,0.0,4.0,4.0,2012,12,10,1
10648,10648,winter,0,1,normal,Normal temperature,19.695,Moist,Strong wind,2.0,3.0,5.0,2012,12,10,2
10649,10649,winter,0,1,normal,Normal temperature,19.695,Moist,Strong wind,0.0,4.0,4.0,2012,12,10,3
10650,10650,winter,0,1,normal,Normal temperature,19.695,Moist,Strong wind,3.0,9.0,12.0,2012,12,10,4
10651,10651,winter,0,1,normal,Normal temperature,19.695,Moist,Strong wind,0.0,27.0,27.0,2012,12,10,5
10652,10652,winter,0,1,normal,Normal temperature,19.695,Moist,Strong wind,2.0,121.0,123.0,2012,12,10,6
10653,10653,winter,0,1,normal,Normal temperature,19.695,Moist,Strong wind,3.0,291.0,294.0,2012,12,10,7
10654,10654,winter,0,1,normal,Normal temperature,21.21,Moist,Strong wind,9.0,575.0,584.0,2012,12,10,8
10655,10655,winter,0,1,normal,Normal temperature,21.21,Moist,Strong wind,11.0,273.0,284.0,2012,12,10,9
10656,10656,winter,0,1,normal,Normal temperature,21.97,Moist,Strong wind,12.0,121.0,133.0,2012,12,10,10
10657,10657,winter,0,1,bad,Normal temperature,22.725,Moist,Strong wind,8.0,126.0,134.0,2012,12,10,11
10658,10658,winter,0,1,bad,Normal temperature,21.97,Moist,Strong wind,23.0,150.0,173.0,2012,12,10,12
10659,10659,winter,0,1,bad,Normal temperature,21.97,Moist,Strong wind,30.0,190.0,220.0,2012,12,10,13
10660,10660,winter,0,1,normal,Normal temperature,24.24,Moist,Strong wind,31.0,179.0,210.0,2012,12,10,14
10661,10661,winter,0,1,normal,Normal temperature,24.24,Moist,Strong wind,29.0,207.0,236.0,2012,12,10,15
10662,10662,winter,0,1,normal,Normal temperature,24.24,Moist,Strong wind,37.0,308.0,345.0,2012,12,10,16
10663,10663,winter,0,1,normal,Normal temperature,23.485,Moist,Strong wind,38.0,578.0,616.0,2012,12,10,17
10664,10664,winter,0,1,normal,Normal temperature,22.725,Moist,Strong wind,20.0,544.0,564.0,2012,12,10,18
10665,10665,winter,0,1,good,Normal temperature,25.0,Normal humidity,Strong wind,18.0,409.0,427.0,2012,12,10,19
10666,10666,winter,0,1,good,Normal temperature,22.725,Moist,Strong wind,13.0,287.0,300.0,2012,12,10,20
10667,10667,winter,0,1,normal,Normal temperature,22.725,Moist,Strong wind,21.0,224.0,245.0,2012,12,10,21
10668,10668,winter,0,1,normal,Normal temperature,24.24,Moist,Strong wind,11.0,115.0,126.0,2012,12,10,22
10669,10669,winter,0,1,good,Normal temperature,22.725,Moist,Strong wind,8.0,76.0,84.0,2012,12,10,23
10670,10670,winter,0,1,bad,Normal temperature,22.725,Normal humidity,Strong wind,2.0,29.0,31.0,2012,12,11,0
10671,10671,winter,0,1,good,Normal temperature,21.21,Normal humidity,Strong wind,1.0,7.0,8.0,2012,12,11,1
10672,10672,winter,0,1,normal,Normal temperature,20.455,Normal humidity,Strong wind,0.0,1.0,1.0,2012,12,11,2
10673,10673,winter,0,1,bad,Normal temperature,16.665,Normal humidity,Strong wind,0.0,3.0,3.0,2012,12,11,3
10674,10674,winter,0,1,normal,Normal temperature,15.91,Normal humidity,Strong wind,0.0,8.0,8.0,2012,12,11,4
10675,10675,winter,0,1,bad,Normal temperature,15.15,Normal humidity,Strong wind,1.0,40.0,41.0,2012,12,11,5
10676,10676,winter,0,1,normal,Normal temperature,15.15,Normal humidity,Strong wind,0.0,118.0,118.0,2012,12,11,6
10677,10677,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,8.0,372.0,380.0,2012,12,11,7
10678,10678,winter,0,1,normal,Normal temperature,15.15,Normal humidity,Strong wind,16.0,708.0,724.0,2012,12,11,8
10679,10679,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,12.0,322.0,334.0,2012,12,11,9
10680,10680,winter,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,12.0,142.0,154.0,2012,12,11,10
10681,10681,winter,0,1,normal,Normal temperature,16.665,Normal humidity,Strong wind,28.0,145.0,173.0,2012,12,11,11
10682,10682,winter,0,1,normal,Normal temperature,15.91,Normal humidity,Strong wind,13.0,213.0,226.0,2012,12,11,12
10683,10683,winter,0,1,normal,Normal temperature,19.695,Normal humidity,Strong wind,28.0,226.0,254.0,2012,12,11,13
10684,10684,winter,0,1,normal,Normal temperature,19.695,Normal humidity,Strong wind,19.0,185.0,204.0,2012,12,11,14
10685,10685,winter,0,1,normal,Normal temperature,19.695,Normal humidity,Strong wind,20.0,250.0,270.0,2012,12,11,15
10686,10686,winter,0,1,normal,Normal temperature,19.695,Normal humidity,Strong wind,24.0,334.0,358.0,2012,12,11,16
10687,10687,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,21.0,580.0,601.0,2012,12,11,17
10688,10688,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,23.0,523.0,546.0,2012,12,11,18
10689,10689,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,21.0,412.0,433.0,2012,12,11,19
10690,10690,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,9.0,248.0,257.0,2012,12,11,20
10691,10691,winter,0,1,good,Normal temperature,15.91,Normal humidity,Strong wind,14.0,193.0,207.0,2012,12,11,21
10692,10692,winter,0,1,good,Normal temperature,14.395,Normal humidity,Strong wind,6.0,100.0,106.0,2012,12,11,22
10693,10693,winter,0,1,good,Normal temperature,14.395,Normal humidity,Strong wind,4.0,60.0,64.0,2012,12,11,23
10694,10694,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,1.0,33.0,34.0,2012,12,12,0
10695,10695,winter,0,1,good,cold,13.635,Normal humidity,Strong wind,3.0,18.0,21.0,2012,12,12,1
10696,10696,winter,0,1,good,cold,13.635,Normal humidity,Strong wind,5.0,4.0,9.0,2012,12,12,2
10697,10697,winter,0,1,good,cold,13.635,Normal humidity,Strong wind,3.0,7.0,10.0,2012,12,12,3
10698,10698,winter,0,1,good,cold,15.15,Normal humidity,No wind,0.0,4.0,4.0,2012,12,12,4
10699,10699,winter,0,1,good,cold,12.88,Normal humidity,Strong wind,0.0,37.0,37.0,2012,12,12,5
10700,10700,winter,0,1,normal,cold,12.12,Normal humidity,Strong wind,2.0,126.0,128.0,2012,12,12,6
10701,10701,winter,0,1,normal,cold,12.88,Normal humidity,Strong wind,3.0,366.0,369.0,2012,12,12,7
10702,10702,winter,0,1,normal,cold,12.88,Normal humidity,Strong wind,18.0,670.0,688.0,2012,12,12,8
10703,10703,winter,0,1,normal,cold,14.395,Normal humidity,Strong wind,13.0,272.0,285.0,2012,12,12,9
10704,10704,winter,0,1,normal,Normal temperature,15.15,Normal humidity,Strong wind,20.0,116.0,136.0,2012,12,12,10
10705,10705,winter,0,1,normal,Normal temperature,15.15,Normal humidity,Strong wind,24.0,148.0,172.0,2012,12,12,11
10706,10706,winter,0,1,normal,Normal temperature,18.18,Normal humidity,No wind,14.0,218.0,232.0,2012,12,12,12
10707,10707,winter,0,1,normal,Normal temperature,18.18,Normal humidity,No wind,18.0,220.0,238.0,2012,12,12,13
10708,10708,winter,0,1,normal,Normal temperature,18.18,Normal humidity,No wind,34.0,191.0,225.0,2012,12,12,14
10709,10709,winter,0,1,normal,Normal temperature,17.425,Normal humidity,Strong wind,21.0,207.0,228.0,2012,12,12,15
10710,10710,winter,0,1,normal,Normal temperature,16.665,Normal humidity,Strong wind,19.0,310.0,329.0,2012,12,12,16
10711,10711,winter,0,1,normal,Normal temperature,15.15,Normal humidity,Strong wind,21.0,540.0,561.0,2012,12,12,17
10712,10712,winter,0,1,normal,Normal temperature,15.15,Normal humidity,Strong wind,25.0,515.0,540.0,2012,12,12,18
10713,10713,winter,0,1,normal,Normal temperature,14.395,Normal humidity,Strong wind,18.0,384.0,402.0,2012,12,12,19
10714,10714,winter,0,1,good,Normal temperature,14.395,Normal humidity,Strong wind,25.0,243.0,268.0,2012,12,12,20
10715,10715,winter,0,1,normal,Normal temperature,14.395,Normal humidity,Strong wind,16.0,186.0,202.0,2012,12,12,21
10716,10716,winter,0,1,normal,Normal temperature,14.395,Normal humidity,Strong wind,4.0,118.0,122.0,2012,12,12,22
10717,10717,winter,0,1,normal,cold,13.635,Normal humidity,Strong wind,3.0,76.0,79.0,2012,12,12,23
10718,10718,winter,0,1,normal,cold,13.635,Normal humidity,Strong wind,1.0,31.0,32.0,2012,12,13,0
10719,10719,winter,0,1,normal,cold,12.88,Normal humidity,Strong wind,4.0,19.0,23.0,2012,12,13,1
10720,10720,winter,0,1,normal,cold,12.12,Normal humidity,Strong wind,3.0,5.0,8.0,2012,12,13,2
10721,10721,winter,0,1,normal,cold,12.12,Normal humidity,Strong wind,0.0,2.0,2.0,2012,12,13,3
10722,10722,winter,0,1,normal,cold,12.88,Normal humidity,Strong wind,0.0,8.0,8.0,2012,12,13,4
10723,10723,winter,0,1,normal,cold,12.88,Normal humidity,Strong wind,2.0,31.0,33.0,2012,12,13,5
10724,10724,winter,0,1,good,cold,12.12,Normal humidity,Strong wind,2.0,112.0,114.0,2012,12,13,6
10725,10725,winter,0,1,good,cold,11.365,Normal humidity,Strong wind,5.0,380.0,385.0,2012,12,13,7
10726,10726,winter,0,1,good,cold,11.365,Normal humidity,Strong wind,24.0,655.0,679.0,2012,12,13,8
10727,10727,winter,0,1,good,cold,13.635,Normal humidity,Strong wind,25.0,300.0,325.0,2012,12,13,9
10728,10728,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,28.0,139.0,167.0,2012,12,13,10
10729,10729,winter,0,1,good,Normal temperature,15.91,Normal humidity,Strong wind,25.0,164.0,189.0,2012,12,13,11
10730,10730,winter,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,30.0,252.0,282.0,2012,12,13,12
10731,10731,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,41.0,230.0,271.0,2012,12,13,13
10732,10732,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,31.0,211.0,242.0,2012,12,13,14
10733,10733,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,40.0,240.0,280.0,2012,12,13,15
10734,10734,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,50.0,356.0,406.0,2012,12,13,16
10735,10735,winter,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,43.0,507.0,550.0,2012,12,13,17
10736,10736,winter,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,20.0,446.0,466.0,2012,12,13,18
10737,10737,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,20.0,328.0,348.0,2012,12,13,19
10738,10738,winter,0,1,good,Normal temperature,16.665,Normal humidity,No wind,6.0,235.0,241.0,2012,12,13,20
10739,10739,winter,0,1,good,cold,15.91,Normal humidity,No wind,13.0,200.0,213.0,2012,12,13,21
10740,10740,winter,0,1,good,cold,14.395,Normal humidity,Strong wind,7.0,141.0,148.0,2012,12,13,22
10741,10741,winter,0,1,good,cold,15.15,Normal humidity,No wind,5.0,115.0,120.0,2012,12,13,23
10742,10742,winter,0,1,good,cold,12.88,Normal humidity,Strong wind,4.0,43.0,47.0,2012,12,14,0
10743,10743,winter,0,1,good,cold,12.88,Normal humidity,Strong wind,0.0,26.0,26.0,2012,12,14,1
10744,10744,winter,0,1,good,cold,13.635,Normal humidity,No wind,3.0,6.0,9.0,2012,12,14,2
10745,10745,winter,0,1,good,cold,11.365,Normal humidity,Strong wind,0.0,12.0,12.0,2012,12,14,3
10746,10746,winter,0,1,good,cold,11.365,Normal humidity,Strong wind,1.0,9.0,10.0,2012,12,14,4
10747,10747,winter,0,1,good,cold,11.365,Normal humidity,Strong wind,0.0,34.0,34.0,2012,12,14,5
10748,10748,winter,0,1,good,cold,9.09,Moist,Strong wind,1.0,112.0,113.0,2012,12,14,6
10749,10749,winter,0,1,good,cold,10.605,Normal humidity,Strong wind,3.0,305.0,308.0,2012,12,14,7
10750,10750,winter,0,1,good,cold,11.365,Normal humidity,Strong wind,13.0,623.0,636.0,2012,12,14,8
10751,10751,winter,0,1,good,cold,12.12,Normal humidity,Strong wind,13.0,330.0,343.0,2012,12,14,9
10752,10752,winter,0,1,good,cold,12.88,Moist,Strong wind,28.0,162.0,190.0,2012,12,14,10
10753,10753,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,31.0,180.0,211.0,2012,12,14,11
10754,10754,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,29.0,244.0,273.0,2012,12,14,12
10755,10755,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,39.0,274.0,313.0,2012,12,14,13
10756,10756,winter,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,48.0,251.0,299.0,2012,12,14,14
10757,10757,winter,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,57.0,252.0,309.0,2012,12,14,15
10758,10758,winter,0,1,good,Normal temperature,19.695,Normal humidity,Strong wind,45.0,372.0,417.0,2012,12,14,16
10759,10759,winter,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,40.0,582.0,622.0,2012,12,14,17
10760,10760,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,23.0,432.0,455.0,2012,12,14,18
10761,10761,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,17.0,302.0,319.0,2012,12,14,19
10762,10762,winter,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,12.0,209.0,221.0,2012,12,14,20
10763,10763,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,7.0,165.0,172.0,2012,12,14,21
10764,10764,winter,0,1,good,cold,14.395,Normal humidity,Strong wind,4.0,134.0,138.0,2012,12,14,22
10765,10765,winter,0,1,good,cold,15.15,Normal humidity,Strong wind,11.0,123.0,134.0,2012,12,14,23
10766,10766,winter,0,0,good,Normal temperature,16.665,Normal humidity,No wind,4.0,90.0,94.0,2012,12,15,0
10767,10767,winter,0,0,normal,cold,14.395,Moist,Strong wind,9.0,86.0,95.0,2012,12,15,1
10768,10768,winter,0,0,good,cold,15.15,Moist,No wind,6.0,63.0,69.0,2012,12,15,2
10769,10769,winter,0,0,normal,cold,14.395,Moist,No wind,5.0,18.0,23.0,2012,12,15,3
10770,10770,winter,0,0,normal,cold,12.88,Moist,Strong wind,1.0,5.0,6.0,2012,12,15,4
10771,10771,winter,0,0,normal,cold,15.15,Normal humidity,No wind,0.0,3.0,3.0,2012,12,15,5
10772,10772,winter,0,0,normal,cold,14.395,Normal humidity,No wind,0.0,11.0,11.0,2012,12,15,6
10773,10773,winter,0,0,normal,cold,12.88,Normal humidity,Strong wind,1.0,47.0,48.0,2012,12,15,7
10774,10774,winter,0,0,normal,cold,14.395,Normal humidity,Strong wind,8.0,111.0,119.0,2012,12,15,8
10775,10775,winter,0,0,good,cold,13.635,Normal humidity,Strong wind,17.0,203.0,220.0,2012,12,15,9
10776,10776,winter,0,0,good,Normal temperature,15.91,Normal humidity,Strong wind,23.0,250.0,273.0,2012,12,15,10
10777,10777,winter,0,0,good,Normal temperature,17.425,Normal humidity,Strong wind,66.0,327.0,393.0,2012,12,15,11
10778,10778,winter,0,0,good,Normal temperature,19.695,Normal humidity,Strong wind,89.0,364.0,453.0,2012,12,15,12
10779,10779,winter,0,0,good,Normal temperature,19.695,Normal humidity,Strong wind,88.0,368.0,456.0,2012,12,15,13
10780,10780,winter,0,0,good,Normal temperature,20.455,Normal humidity,Strong wind,92.0,334.0,426.0,2012,12,15,14
10781,10781,winter,0,0,good,Normal temperature,21.21,Normal humidity,No wind,95.0,352.0,447.0,2012,12,15,15
10782,10782,winter,0,0,good,Normal temperature,20.455,Normal humidity,Strong wind,85.0,328.0,413.0,2012,12,15,16
10783,10783,winter,0,0,good,Normal temperature,20.455,Normal humidity,Strong wind,35.0,274.0,309.0,2012,12,15,17
10784,10784,winter,0,0,good,Normal temperature,19.695,Normal humidity,Strong wind,40.0,232.0,272.0,2012,12,15,18
10785,10785,winter,0,0,good,Normal temperature,17.425,Normal humidity,Strong wind,32.0,225.0,257.0,2012,12,15,19
10786,10786,winter,0,0,normal,Normal temperature,17.425,Normal humidity,Strong wind,23.0,178.0,201.0,2012,12,15,20
10787,10787,winter,0,0,good,Normal temperature,17.425,Normal humidity,Strong wind,15.0,169.0,184.0,2012,12,15,21
10788,10788,winter,0,0,good,Normal temperature,17.425,Normal humidity,Strong wind,22.0,134.0,156.0,2012,12,15,22
10789,10789,winter,0,0,normal,Normal temperature,17.425,Normal humidity,Strong wind,11.0,108.0,119.0,2012,12,15,23
10790,10790,winter,0,0,normal,Normal temperature,18.94,Normal humidity,No wind,8.0,102.0,110.0,2012,12,16,0
10791,10791,winter,0,0,bad,Normal temperature,17.425,Normal humidity,Strong wind,14.0,82.0,96.0,2012,12,16,1
10792,10792,winter,0,0,normal,Normal temperature,17.425,Moist,Strong wind,8.0,79.0,87.0,2012,12,16,2
10793,10793,winter,0,0,normal,Normal temperature,16.665,Moist,Strong wind,1.0,37.0,38.0,2012,12,16,3
10794,10794,winter,0,0,normal,Normal temperature,18.18,Moist,No wind,1.0,10.0,11.0,2012,12,16,4
10795,10795,winter,0,0,normal,Normal temperature,18.18,Moist,No wind,0.0,9.0,9.0,2012,12,16,5
10796,10796,winter,0,0,normal,Normal temperature,18.18,Moist,No wind,0.0,6.0,6.0,2012,12,16,6
10797,10797,winter,0,0,normal,Normal temperature,17.425,Moist,Strong wind,5.0,22.0,27.0,2012,12,16,7
10798,10798,winter,0,0,normal,Normal temperature,17.425,Moist,Strong wind,12.0,76.0,88.0,2012,12,16,8
