,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour
6685,1,0,1,2,23.78,27.275,60,23.9994,60,270,330,2012,3,15,20
6686,1,0,1,1,22.14,25.76,68,19.0012,36,207,243,2012,3,15,21
6687,1,0,1,1,21.32,25.0,68,8.9981,32,137,169,2012,3,15,22
6688,1,0,1,1,19.68,23.485,72,12.998,12,85,97,2012,3,15,23
6689,1,0,1,1,18.04,21.97,77,16.9979,8,49,57,2012,3,16,0
6690,1,0,1,2,17.22,21.21,82,22.0028,4,22,26,2012,3,16,1
6691,1,0,1,2,17.22,21.21,82,12.998,0,4,4,2012,3,16,2
6692,1,0,1,2,16.4,20.455,87,19.0012,0,3,3,2012,3,16,3
6693,1,0,1,2,16.4,20.455,87,16.9979,0,3,3,2012,3,16,4
6694,1,0,1,2,16.4,20.455,87,15.0013,2,30,32,2012,3,16,5
6695,1,0,1,2,16.4,20.455,87,11.0014,3,96,99,2012,3,16,6
6696,1,0,1,2,16.4,20.455,87,12.998,13,265,278,2012,3,16,7
6697,1,0,1,2,16.4,20.455,87,15.0013,28,534,562,2012,3,16,8
6698,1,0,1,2,17.22,21.21,82,0.0,35,277,312,2012,3,16,9
6699,1,0,1,2,16.4,20.455,87,6.0032,44,136,180,2012,3,16,10
6700,1,0,1,2,18.04,21.97,77,0.0,40,167,207,2012,3,16,11
6701,1,0,1,2,18.04,21.97,82,8.9981,72,222,294,2012,3,16,12
6702,1,0,1,2,18.86,22.725,77,6.0032,52,208,260,2012,3,16,13
6703,1,0,1,2,19.68,23.485,72,0.0,56,146,202,2012,3,16,14
6704,1,0,1,3,18.86,22.725,82,7.0015,19,88,107,2012,3,16,15
6705,1,0,1,3,19.68,23.485,77,0.0,18,111,129,2012,3,16,16
6706,1,0,1,3,19.68,23.485,82,6.0032,23,235,258,2012,3,16,17
6707,1,0,1,3,19.68,23.485,82,6.0032,31,377,408,2012,3,16,18
6708,1,0,1,2,18.86,22.725,88,0.0,23,273,296,2012,3,16,19
6709,1,0,1,1,18.86,22.725,88,0.0,31,204,235,2012,3,16,20
6710,1,0,1,2,18.04,21.97,94,0.0,8,144,152,2012,3,16,21
6711,1,0,1,2,18.04,21.97,94,0.0,16,132,148,2012,3,16,22
6712,1,0,1,2,18.04,21.97,94,0.0,22,104,126,2012,3,16,23
6713,1,0,0,2,18.04,21.97,94,6.0032,13,87,100,2012,3,17,0
6714,1,0,0,2,18.04,21.97,94,0.0,12,57,69,2012,3,17,1
6715,1,0,0,2,18.04,21.97,88,0.0,10,32,42,2012,3,17,2
6716,1,0,0,2,18.04,21.97,88,0.0,2,24,26,2012,3,17,3
6717,1,0,0,2,17.22,21.21,94,0.0,0,2,2,2012,3,17,4
6718,1,0,0,2,17.22,21.21,94,6.0032,5,3,8,2012,3,17,5
6719,1,0,0,2,17.22,21.21,94,12.998,1,29,30,2012,3,17,6
6720,1,0,0,2,16.4,20.455,100,8.9981,29,57,86,2012,3,17,7
6721,1,0,0,2,17.22,21.21,94,7.0015,63,155,218,2012,3,17,8
6722,1,0,0,2,18.04,21.97,88,6.0032,104,217,321,2012,3,17,9
6723,1,0,0,2,20.5,24.24,77,6.0032,140,303,443,2012,3,17,10
6724,1,0,0,2,21.32,25.0,77,8.9981,226,359,585,2012,3,17,11
6725,1,0,0,1,22.96,26.515,68,11.0014,286,365,651,2012,3,17,12
6726,1,0,0,1,24.6,30.305,60,7.0015,286,400,686,2012,3,17,13
6727,1,0,0,1,25.42,31.06,53,6.0032,352,338,690,2012,3,17,14
6728,1,0,0,1,26.24,31.06,53,8.9981,357,322,679,2012,3,17,15
6729,1,0,0,1,26.24,31.06,50,0.0,367,318,685,2012,3,17,16
6730,1,0,0,1,26.24,31.06,50,8.9981,291,357,648,2012,3,17,17
6731,1,0,0,1,25.42,31.06,57,19.9995,221,339,560,2012,3,17,18
6732,1,0,0,1,23.78,27.275,64,19.0012,155,262,417,2012,3,17,19
6733,1,0,0,1,22.96,26.515,64,12.998,89,182,271,2012,3,17,20
6734,1,0,0,1,22.14,25.76,68,11.0014,54,169,223,2012,3,17,21
6735,1,0,0,1,22.14,25.76,68,0.0,58,153,211,2012,3,17,22
6736,1,0,0,1,20.5,24.24,77,11.0014,34,151,185,2012,3,17,23
6737,1,0,0,1,18.86,22.725,88,12.998,27,80,107,2012,3,18,0
6738,1,0,0,1,18.86,22.725,82,8.9981,25,88,113,2012,3,18,1
6739,1,0,0,2,18.86,22.725,82,7.0015,15,41,56,2012,3,18,2
6740,1,0,0,2,18.04,21.97,88,8.9981,3,15,18,2012,3,18,3
6741,1,0,0,2,17.22,21.21,94,11.0014,6,8,14,2012,3,18,4
6742,1,0,0,2,16.4,20.455,94,7.0015,0,6,6,2012,3,18,5
6743,1,0,0,2,16.4,20.455,94,7.0015,2,9,11,2012,3,18,6
6744,1,0,0,3,17.22,21.21,88,11.0014,17,25,42,2012,3,18,7
6745,1,0,0,2,17.22,21.21,88,7.0015,25,71,96,2012,3,18,8
6746,1,0,0,2,17.22,21.21,88,6.0032,65,113,178,2012,3,18,9
6747,1,0,0,2,17.22,21.21,88,7.0015,139,212,351,2012,3,18,10
6748,1,0,0,2,18.04,21.97,82,11.0014,129,239,368,2012,3,18,11
6749,1,0,0,2,18.04,21.97,88,8.9981,222,281,503,2012,3,18,12
6750,1,0,0,2,18.86,22.725,82,11.0014,198,346,544,2012,3,18,13
6751,1,0,0,2,20.5,24.24,77,6.0032,218,303,521,2012,3,18,14
6752,1,0,0,1,22.14,25.76,68,6.0032,240,314,554,2012,3,18,15
6753,1,0,0,1,22.14,25.76,73,6.0032,229,312,541,2012,3,18,16
6754,1,0,0,1,22.96,26.515,64,6.0032,233,308,541,2012,3,18,17
6755,1,0,0,1,22.96,26.515,64,11.0014,165,294,459,2012,3,18,18
6756,1,0,0,1,22.96,26.515,64,11.0014,118,234,352,2012,3,18,19
6757,1,0,0,1,21.32,25.0,77,8.9981,59,139,198,2012,3,18,20
6758,1,0,0,1,21.32,25.0,72,6.0032,44,129,173,2012,3,18,21
6759,1,0,0,1,20.5,24.24,77,7.0015,21,79,100,2012,3,18,22
6760,1,0,0,1,19.68,23.485,82,11.0014,7,39,46,2012,3,18,23
6761,1,0,1,1,19.68,23.485,82,7.0015,4,19,23,2012,3,19,0
6762,1,0,1,1,18.86,22.725,88,7.0015,0,15,15,2012,3,19,1
6763,1,0,1,1,18.86,22.725,88,11.0014,1,7,8,2012,3,19,2
6764,1,0,1,1,18.86,22.725,88,6.0032,0,2,2,2012,3,19,3
6765,1,0,1,1,18.04,21.97,94,0.0,0,3,3,2012,3,19,4
6766,1,0,1,1,18.04,21.97,94,0.0,0,31,31,2012,3,19,5
6767,1,0,1,1,18.86,22.725,88,8.9981,2,118,120,2012,3,19,6
6768,1,0,1,1,18.86,22.725,88,12.998,25,329,354,2012,3,19,7
6769,1,0,1,1,18.86,22.725,88,7.0015,16,563,579,2012,3,19,8
6770,1,0,1,1,20.5,24.24,72,11.0014,55,276,331,2012,3,19,9
6771,1,0,1,1,21.32,25.0,72,8.9981,56,128,184,2012,3,19,10
6772,1,0,1,1,22.96,26.515,68,11.0014,56,145,201,2012,3,19,11
6773,1,0,1,1,24.6,30.305,64,16.9979,71,211,282,2012,3,19,12
6774,1,0,1,1,25.42,30.305,61,16.9979,69,194,263,2012,3,19,13
6775,1,0,1,2,26.24,31.06,57,12.998,60,200,260,2012,3,19,14
6776,1,0,1,1,26.24,31.06,57,15.0013,97,189,286,2012,3,19,15
6777,1,0,1,1,27.06,31.06,50,15.0013,65,320,385,2012,3,19,16
6778,1,0,1,1,26.24,31.06,53,15.0013,106,615,721,2012,3,19,17
6779,1,0,1,1,26.24,31.06,57,16.9979,120,681,801,2012,3,19,18
6780,1,0,1,1,25.42,30.305,61,15.0013,86,463,549,2012,3,19,19
6781,1,0,1,1,24.6,30.305,64,15.0013,34,296,330,2012,3,19,20
6782,1,0,1,1,24.6,30.305,64,11.0014,33,190,223,2012,3,19,21
6783,1,0,1,2,22.96,26.515,73,11.0014,17,131,148,2012,3,19,22
6784,1,0,1,2,22.96,26.515,78,8.9981,9,45,54,2012,3,19,23
6785,2,0,0,2,14.76,16.665,76,16.9979,8,59,67,2012,4,1,0
6786,2,0,0,2,14.76,17.425,76,11.0014,13,49,62,2012,4,1,1
6787,2,0,0,2,14.76,17.425,76,11.0014,20,61,81,2012,4,1,2
6788,2,0,0,2,13.94,16.665,81,8.9981,4,21,25,2012,4,1,3
6789,2,0,0,2,13.94,17.425,81,6.0032,3,9,12,2012,4,1,4
6790,2,0,0,2,13.94,17.425,81,6.0032,8,10,18,2012,4,1,5
6791,2,0,0,2,14.76,17.425,76,8.9981,9,88,97,2012,4,1,6
6792,2,0,0,2,14.76,17.425,71,8.9981,29,55,84,2012,4,1,7
6793,2,0,0,2,14.76,18.18,76,6.0032,37,88,125,2012,4,1,8
6794,2,0,0,2,14.76,17.425,81,8.9981,102,173,275,2012,4,1,9
6795,2,0,0,2,16.4,20.455,71,7.0015,132,228,360,2012,4,1,10
6796,2,0,0,2,16.4,20.455,71,12.998,180,271,451,2012,4,1,11
6797,2,0,0,2,17.22,21.21,67,15.0013,187,258,445,2012,4,1,12
6798,2,0,0,2,18.04,21.97,62,12.998,190,274,464,2012,4,1,13
6799,2,0,0,2,19.68,23.485,55,15.0013,283,278,561,2012,4,1,14
6800,2,0,0,1,20.5,24.24,55,16.9979,295,278,573,2012,4,1,15
6801,2,0,0,1,21.32,25.0,52,16.9979,236,275,511,2012,4,1,16
6802,2,0,0,1,21.32,25.0,55,19.0012,232,323,555,2012,4,1,17
6803,2,0,0,1,21.32,25.0,52,19.9995,153,279,432,2012,4,1,18
6804,2,0,0,1,21.32,25.0,55,15.0013,110,236,346,2012,4,1,19
6805,2,0,0,2,20.5,24.24,59,15.0013,66,166,232,2012,4,1,20
6806,2,0,0,2,20.5,24.24,59,11.0014,33,101,134,2012,4,1,21
6807,2,0,0,3,20.5,24.24,63,7.0015,7,61,68,2012,4,1,22
6808,2,0,0,3,18.86,22.725,72,0.0,10,53,63,2012,4,1,23
6809,2,0,1,3,18.04,21.97,82,7.0015,6,11,17,2012,4,2,0
6810,2,0,1,3,17.22,21.21,88,6.0032,0,5,5,2012,4,2,1
6811,2,0,1,3,18.04,21.97,94,8.9981,2,3,5,2012,4,2,2
6812,2,0,1,1,16.4,20.455,76,32.9975,2,2,4,2012,4,2,4
6813,2,0,1,1,16.4,20.455,76,32.9975,2,22,24,2012,4,2,5
6814,2,0,1,1,14.76,15.91,71,31.0009,6,104,110,2012,4,2,6
6815,2,0,1,1,13.94,15.15,66,26.0027,12,294,306,2012,4,2,7
6816,2,0,1,1,14.76,16.665,57,22.0028,36,553,589,2012,4,2,8
6817,2,0,1,1,15.58,19.695,54,23.9994,52,265,317,2012,4,2,9
6818,2,0,1,1,16.4,20.455,50,35.0008,85,119,204,2012,4,2,10
6819,2,0,1,1,17.22,21.21,47,30.0026,81,128,209,2012,4,2,11
6820,2,0,1,1,18.04,21.97,44,30.0026,100,181,281,2012,4,2,12
6821,2,0,1,1,18.86,22.725,36,19.9995,97,184,281,2012,4,2,13
6822,2,0,1,1,18.86,22.725,31,27.9993,127,141,268,2012,4,2,14
6823,2,0,1,1,19.68,23.485,33,27.9993,132,192,324,2012,4,2,15
6824,2,0,1,1,20.5,24.24,34,22.0028,104,291,395,2012,4,2,16
6825,2,0,1,1,20.5,24.24,29,19.0012,128,601,729,2012,4,2,17
6826,2,0,1,1,20.5,24.24,27,16.9979,75,543,618,2012,4,2,18
6827,2,0,1,1,20.5,24.24,27,16.9979,66,428,494,2012,4,2,19
6828,2,0,1,1,18.86,22.725,31,11.0014,48,281,329,2012,4,2,20
6829,2,0,1,1,18.86,22.725,28,8.9981,24,214,238,2012,4,2,21
6830,2,0,1,1,17.22,21.21,44,12.998,17,106,123,2012,4,2,22
6831,2,0,1,1,18.04,21.97,35,11.0014,6,60,66,2012,4,2,23
6832,2,0,1,1,16.4,20.455,43,8.9981,1,32,33,2012,4,3,0
6833,2,0,1,1,15.58,19.695,46,15.0013,0,11,11,2012,4,3,1
6834,2,0,1,1,14.76,17.425,53,11.0014,0,5,5,2012,4,3,2
6835,2,0,1,1,15.58,19.695,46,0.0,0,3,3,2012,4,3,3
6836,2,0,1,1,13.12,16.665,66,6.0032,0,1,1,2012,4,3,4
6837,2,0,1,1,13.12,16.665,66,6.0032,2,25,27,2012,4,3,5
6838,2,0,1,1,12.3,15.91,61,6.0032,2,98,100,2012,4,3,6
6839,2,0,1,1,13.12,16.665,66,6.0032,14,327,341,2012,4,3,7
6840,2,0,1,1,13.94,18.18,57,0.0,27,577,604,2012,4,3,8
6841,2,0,1,1,17.22,21.21,38,6.0032,54,354,408,2012,4,3,9
6842,2,0,1,1,18.04,21.97,33,0.0,77,142,219,2012,4,3,10
6843,2,0,1,1,19.68,23.485,23,0.0,91,167,258,2012,4,3,11
6844,2,0,1,1,21.32,25.0,25,0.0,101,230,331,2012,4,3,12
6845,2,0,1,1,22.96,26.515,19,16.9979,120,225,345,2012,4,3,13
6846,2,0,1,1,22.96,26.515,21,15.0013,120,191,311,2012,4,3,14
6847,2,0,1,1,24.6,29.545,20,12.998,109,207,316,2012,4,3,15
6848,2,0,1,1,25.42,30.305,21,11.0014,145,340,485,2012,4,3,16
6849,2,0,1,1,25.42,30.305,17,12.998,123,634,757,2012,4,3,17
6850,2,0,1,1,24.6,30.305,26,11.0014,139,661,800,2012,4,3,18
6851,2,0,1,1,22.96,26.515,26,7.0015,98,460,558,2012,4,3,19
6852,2,0,1,1,22.96,26.515,24,8.9981,54,325,379,2012,4,3,20
6853,2,0,1,1,22.14,25.76,45,0.0,33,210,243,2012,4,3,21
6854,2,0,1,1,20.5,24.24,51,0.0,25,133,158,2012,4,3,22
6855,2,0,1,1,20.5,24.24,59,0.0,13,66,79,2012,4,3,23
6856,2,0,1,1,19.68,23.485,48,0.0,18,23,41,2012,4,4,0
6857,2,0,1,1,18.86,22.725,59,0.0,0,11,11,2012,4,4,1
6858,2,0,1,1,18.86,22.725,51,0.0,0,5,5,2012,4,4,2
6859,2,0,1,1,18.04,21.97,58,6.0032,0,3,3,2012,4,4,3
6860,2,0,1,1,17.22,21.21,67,6.0032,0,1,1,2012,4,4,4
6861,2,0,1,1,17.22,21.21,67,6.0032,0,27,27,2012,4,4,5
6862,2,0,1,2,17.22,21.21,58,0.0,6,120,126,2012,4,4,6
6863,2,0,1,2,18.04,21.97,62,0.0,12,354,366,2012,4,4,7
6864,2,0,1,2,18.04,21.97,72,7.0015,31,653,684,2012,4,4,8
6865,2,0,1,2,19.68,23.485,55,8.9981,47,316,363,2012,4,4,9
6866,2,0,1,2,22.14,25.76,45,8.9981,68,99,167,2012,4,4,10
6867,2,0,1,2,24.6,31.06,43,23.9994,61,152,213,2012,4,4,11
6868,2,0,1,2,24.6,31.06,46,27.9993,73,210,283,2012,4,4,12
6869,2,0,1,2,24.6,31.06,46,16.9979,70,181,251,2012,4,4,13
6870,2,0,1,2,25.42,31.06,46,12.998,82,176,258,2012,4,4,14
6871,2,0,1,2,26.24,31.06,44,19.0012,86,182,268,2012,4,4,15
6872,2,0,1,2,26.24,31.06,44,19.0012,86,304,390,2012,4,4,16
6873,2,0,1,1,27.06,31.06,41,19.9995,99,645,744,2012,4,4,17
6874,2,0,1,1,27.06,31.06,41,16.9979,113,646,759,2012,4,4,18
6875,2,0,1,1,27.06,31.06,39,15.0013,75,419,494,2012,4,4,19
6876,2,0,1,1,26.24,31.06,27,15.0013,39,333,372,2012,4,4,20
6877,2,0,1,1,24.6,30.305,23,22.0028,43,255,298,2012,4,4,21
6878,2,0,1,1,22.96,26.515,22,11.0014,30,151,181,2012,4,4,22
6879,2,0,1,1,21.32,25.0,23,27.9993,19,112,131,2012,4,4,23
6880,2,0,1,1,21.32,25.0,23,27.9993,12,33,45,2012,4,5,0
6881,2,0,1,1,19.68,23.485,27,22.0028,4,9,13,2012,4,5,1
6882,2,0,1,1,18.86,22.725,33,30.0026,7,11,18,2012,4,5,2
6883,2,0,1,1,17.22,21.21,41,19.9995,0,5,5,2012,4,5,3
6884,2,0,1,1,15.58,19.695,43,19.0012,0,1,1,2012,4,5,4
6885,2,0,1,1,15.58,19.695,43,19.0012,1,28,29,2012,4,5,5
6886,2,0,1,1,14.76,16.665,46,22.0028,8,118,126,2012,4,5,6
6887,2,0,1,1,13.94,16.665,49,12.998,15,339,354,2012,4,5,7
6888,2,0,1,1,14.76,17.425,46,15.0013,28,610,638,2012,4,5,8
6889,2,0,1,1,16.4,20.455,37,16.9979,61,290,351,2012,4,5,9
6890,2,0,1,1,17.22,21.21,35,19.0012,88,158,246,2012,4,5,10
6891,2,0,1,2,17.22,21.21,38,15.0013,109,159,268,2012,4,5,11
6892,2,0,1,1,18.04,21.97,33,0.0,66,210,276,2012,4,5,12
6893,2,0,1,1,18.86,22.725,31,0.0,89,202,291,2012,4,5,13
6894,2,0,1,1,18.86,22.725,33,11.0014,143,144,287,2012,4,5,14
6895,2,0,1,1,20.5,24.24,31,7.0015,98,171,269,2012,4,5,15
6896,2,0,1,1,20.5,24.24,31,12.998,84,318,402,2012,4,5,16
6897,2,0,1,1,20.5,24.24,31,11.0014,145,677,822,2012,4,5,17
6898,2,0,1,1,20.5,24.24,31,7.0015,80,618,698,2012,4,5,18
6899,2,0,1,1,19.68,23.485,31,16.9979,64,423,487,2012,4,5,19
6900,2,0,1,1,18.04,21.97,41,12.998,33,279,312,2012,4,5,20
6901,2,0,1,1,17.22,21.21,47,12.998,25,209,234,2012,4,5,21
6902,2,0,1,1,16.4,20.455,47,12.998,20,129,149,2012,4,5,22
6903,2,0,1,1,16.4,20.455,50,8.9981,12,124,136,2012,4,5,23
6904,2,0,1,1,16.4,20.455,43,0.0,12,49,61,2012,4,6,0
6905,2,0,1,1,14.76,17.425,62,8.9981,10,28,38,2012,4,6,1
6906,2,0,1,1,14.76,16.665,50,26.0027,6,5,11,2012,4,6,2
6907,2,0,1,1,13.94,15.15,53,22.0028,3,5,8,2012,4,6,3
6908,2,0,1,1,13.94,15.91,49,16.9979,2,3,5,2012,4,6,4
6909,2,0,1,1,13.12,15.15,53,22.0028,0,23,23,2012,4,6,5
6910,2,0,1,1,12.3,13.635,49,26.0027,0,80,80,2012,4,6,6
6911,2,0,1,1,12.3,14.395,49,19.0012,15,231,246,2012,4,6,7
6912,2,0,1,1,12.3,13.635,49,22.0028,19,489,508,2012,4,6,8
6913,2,0,1,1,13.94,15.15,42,22.0028,58,318,376,2012,4,6,9
6914,2,0,1,1,14.76,16.665,40,22.0028,81,157,238,2012,4,6,10
6915,2,0,1,1,16.4,20.455,37,19.9995,112,179,291,2012,4,6,11
6916,2,0,1,1,17.22,21.21,35,19.9995,113,224,337,2012,4,6,12
6917,2,0,1,1,18.04,21.97,33,22.0028,173,238,411,2012,4,6,13
6918,2,0,1,1,19.68,23.485,29,26.0027,240,250,490,2012,4,6,14
6919,2,0,1,1,20.5,24.24,27,19.0012,218,319,537,2012,4,6,15
6920,2,0,1,1,20.5,24.24,22,27.9993,184,352,536,2012,4,6,16
6921,2,0,1,1,21.32,25.0,23,27.9993,172,483,655,2012,4,6,17
6922,2,0,1,1,20.5,24.24,22,31.0009,104,380,484,2012,4,6,18
6923,2,0,1,1,19.68,23.485,23,19.9995,115,297,412,2012,4,6,19
6924,2,0,1,1,18.86,22.725,24,19.0012,61,191,252,2012,4,6,20
6925,2,0,1,1,18.04,21.97,26,8.9981,54,136,190,2012,4,6,21
6926,2,0,1,1,16.4,20.455,35,15.0013,34,124,158,2012,4,6,22
6927,2,0,1,1,17.22,21.21,30,19.0012,21,92,113,2012,4,6,23
6928,2,0,0,1,17.22,21.21,26,19.9995,9,85,94,2012,4,7,0
6929,2,0,0,1,16.4,20.455,28,16.9979,9,60,69,2012,4,7,1
6930,2,0,0,1,14.76,16.665,29,23.9994,11,25,36,2012,4,7,2
6931,2,0,0,1,14.76,16.665,32,16.9979,7,21,28,2012,4,7,3
6932,2,0,0,1,13.12,15.91,36,11.0014,3,4,7,2012,4,7,4
6933,2,0,0,1,13.12,15.91,33,11.0014,0,2,2,2012,4,7,5
6934,2,0,0,1,13.12,15.91,36,12.998,1,18,19,2012,4,7,6
6935,2,0,0,1,13.12,15.15,33,19.0012,14,40,54,2012,4,7,7
6936,2,0,0,1,13.94,15.91,34,16.9979,29,94,123,2012,4,7,8
6937,2,0,0,1,16.4,20.455,30,16.9979,103,173,276,2012,4,7,9
6938,2,0,0,1,17.22,21.21,28,16.9979,187,176,363,2012,4,7,10
6939,2,0,0,1,18.04,21.97,24,19.9995,251,244,495,2012,4,7,11
6940,2,0,0,1,18.86,22.725,23,26.0027,320,270,590,2012,4,7,12
6941,2,0,0,1,20.5,24.24,22,12.998,355,288,643,2012,4,7,13
6942,2,0,0,1,20.5,24.24,22,19.9995,326,252,578,2012,4,7,14
6943,2,0,0,1,21.32,25.0,19,27.9993,321,305,626,2012,4,7,15
6944,2,0,0,1,22.14,25.76,19,26.0027,354,261,615,2012,4,7,16
6945,2,0,0,1,22.14,25.76,19,27.9993,299,268,567,2012,4,7,17
6946,2,0,0,1,22.14,25.76,18,19.9995,227,290,517,2012,4,7,18
6947,2,0,0,1,22.14,25.76,16,22.0028,170,243,413,2012,4,7,19
6948,2,0,0,1,20.5,24.24,20,15.0013,73,135,208,2012,4,7,20
6949,2,0,0,1,20.5,24.24,20,12.998,75,159,234,2012,4,7,21
6950,2,0,0,1,19.68,23.485,20,12.998,76,106,182,2012,4,7,22
6951,2,0,0,1,18.86,22.725,23,15.0013,32,86,118,2012,4,7,23
6952,2,0,0,1,18.04,21.97,24,15.0013,21,64,85,2012,4,8,0
6953,2,0,0,1,18.04,21.97,24,15.0013,14,50,64,2012,4,8,1
6954,2,0,0,1,18.04,21.97,24,15.0013,7,25,32,2012,4,8,2
6955,2,0,0,1,17.22,21.21,26,8.9981,8,18,26,2012,4,8,3
6956,2,0,0,1,16.4,20.455,40,0.0,0,7,7,2012,4,8,4
6957,2,0,0,1,15.58,19.695,46,0.0,4,8,12,2012,4,8,5
6958,2,0,0,1,14.76,18.94,37,0.0,7,21,28,2012,4,8,6
6959,2,0,0,1,15.58,19.695,27,11.0014,12,25,37,2012,4,8,7
6960,2,0,0,1,16.4,20.455,30,12.998,19,65,84,2012,4,8,8
6961,2,0,0,1,18.04,21.97,26,15.0013,71,108,179,2012,4,8,9
6962,2,0,0,1,20.5,24.24,25,15.0013,113,186,299,2012,4,8,10
6963,2,0,0,1,20.5,24.24,25,19.0012,195,209,404,2012,4,8,11
6964,2,0,0,1,22.14,25.76,24,16.9979,198,259,457,2012,4,8,12
6965,2,0,0,1,23.78,27.275,23,11.0014,229,254,483,2012,4,8,13
6966,2,0,0,1,24.6,29.545,18,30.0026,254,249,503,2012,4,8,14
6967,2,0,0,1,25.42,30.305,17,23.9994,260,226,486,2012,4,8,15
6968,2,0,0,1,26.24,30.305,19,22.0028,232,244,476,2012,4,8,16
6969,2,0,0,1,25.42,30.305,22,19.9995,185,226,411,2012,4,8,17
6970,2,0,0,1,25.42,30.305,25,22.0028,151,159,310,2012,4,8,18
6971,2,0,0,1,24.6,30.305,23,26.0027,89,187,276,2012,4,8,19
6972,2,0,0,1,22.96,26.515,28,27.9993,65,146,211,2012,4,8,20
6973,2,0,0,1,21.32,25.0,34,15.0013,53,77,130,2012,4,8,21
6974,2,0,0,1,20.5,24.24,36,15.0013,33,85,118,2012,4,8,22
6975,2,0,0,1,20.5,24.24,39,16.9979,10,41,51,2012,4,8,23
6976,2,0,1,1,19.68,23.485,39,19.0012,8,29,37,2012,4,9,0
6977,2,0,1,1,18.86,22.725,41,8.9981,4,12,16,2012,4,9,1
6978,2,0,1,1,18.86,22.725,31,12.998,2,4,6,2012,4,9,2
6979,2,0,1,1,18.04,21.97,30,11.0014,0,3,3,2012,4,9,3
6980,2,0,1,1,18.04,21.97,24,12.998,2,3,5,2012,4,9,4
6981,2,0,1,1,18.04,21.97,24,12.998,2,30,32,2012,4,9,5
6982,2,0,1,1,17.22,21.21,26,15.0013,3,108,111,2012,4,9,6
6983,2,0,1,1,17.22,21.21,28,12.998,11,320,331,2012,4,9,7
6984,2,0,1,1,18.04,21.97,30,12.998,22,595,617,2012,4,9,8
6985,2,0,1,1,18.86,22.725,31,23.9994,50,236,286,2012,4,9,9
6986,2,0,1,1,20.5,24.24,27,32.9975,65,113,178,2012,4,9,10
6987,2,0,1,1,21.32,25.0,27,27.9993,96,127,223,2012,4,9,11
6988,2,0,1,1,22.14,25.76,28,47.9988,94,186,280,2012,4,9,12
6989,2,0,1,1,22.14,25.76,28,39.0007,108,173,281,2012,4,9,13
6990,2,0,1,1,22.96,26.515,28,36.9974,66,152,218,2012,4,9,14
6991,2,0,1,1,23.78,27.275,28,36.9974,82,173,255,2012,4,9,15
6992,2,0,1,1,22.96,26.515,30,27.9993,81,310,391,2012,4,9,16
6993,2,0,1,1,22.14,25.76,32,27.9993,67,565,632,2012,4,9,17
6994,2,0,1,1,22.14,25.76,34,19.9995,60,586,646,2012,4,9,18
6995,2,0,1,1,21.32,25.0,34,23.9994,35,386,421,2012,4,9,19
6996,2,0,1,1,20.5,24.24,36,30.0026,21,255,276,2012,4,9,20
6997,2,0,1,3,19.68,23.485,41,27.9993,14,151,165,2012,4,9,21
6998,2,0,1,2,18.86,22.725,41,32.9975,6,102,108,2012,4,9,22
6999,2,0,1,1,18.04,21.97,44,19.9995,6,61,67,2012,4,9,23
7000,2,0,1,2,18.04,21.97,47,19.0012,3,23,26,2012,4,10,0
7001,2,0,1,1,17.22,21.21,50,15.0013,0,9,9,2012,4,10,1
7002,2,0,1,1,14.76,17.425,71,8.9981,0,2,2,2012,4,10,2
7003,2,0,1,1,14.76,17.425,71,8.9981,0,2,2,2012,4,10,3
7004,2,0,1,1,13.94,16.665,71,8.9981,0,2,2,2012,4,10,4
7005,2,0,1,1,13.94,16.665,71,8.9981,0,24,24,2012,4,10,5
7006,2,0,1,1,13.94,17.425,71,7.0015,3,100,103,2012,4,10,6
7007,2,0,1,1,13.94,17.425,71,7.0015,16,368,384,2012,4,10,7
7008,2,0,1,1,15.58,19.695,62,8.9981,22,670,692,2012,4,10,8
7009,2,0,1,1,17.22,21.21,67,12.998,16,303,319,2012,4,10,9
7010,2,0,1,1,18.86,22.725,47,11.0014,49,132,181,2012,4,10,10
7011,2,0,1,1,20.5,24.24,36,0.0,78,161,239,2012,4,10,11
7012,2,0,1,1,22.14,25.76,22,19.0012,75,184,259,2012,4,10,12
7013,2,0,1,1,21.32,25.0,23,11.0014,81,202,283,2012,4,10,13
7014,2,0,1,1,22.14,25.76,24,12.998,75,149,224,2012,4,10,14
7015,2,0,1,1,22.96,26.515,21,19.9995,46,157,203,2012,4,10,15
7016,2,0,1,1,23.78,27.275,21,16.9979,66,296,362,2012,4,10,16
7017,2,0,1,1,22.96,26.515,21,35.0008,88,656,744,2012,4,10,17
7018,2,0,1,1,22.14,25.76,22,27.9993,78,626,704,2012,4,10,18
7019,2,0,1,1,21.32,25.0,20,23.9994,51,428,479,2012,4,10,19
7020,2,0,1,1,18.86,22.725,28,26.0027,34,248,282,2012,4,10,20
7021,2,0,1,1,18.04,21.97,30,30.0026,15,191,206,2012,4,10,21
7022,2,0,1,1,16.4,20.455,37,32.9975,9,118,127,2012,4,10,22
7023,2,0,1,1,14.76,16.665,40,27.9993,14,48,62,2012,4,10,23
7024,2,0,1,1,13.94,15.15,36,27.9993,8,22,30,2012,4,11,0
7025,2,0,1,1,13.94,15.91,39,19.0012,3,9,12,2012,4,11,1
7026,2,0,1,1,13.12,15.15,45,19.0012,0,2,2,2012,4,11,2
